Uid,Pid,Time
927,1161,2012-05-27 15:44:00
61,281,2012-05-27 15:44:00
421,1101,2012-05-27 15:48:00
986,2567,2012-05-27 15:50:00
267,4617,2012-05-27 15:50:00
696,603,2012-05-27 15:50:00
730,1013,2012-05-27 15:50:00
521,280,2012-05-27 15:51:00
267,1064,2012-05-27 15:52:00
936,4701,2012-05-27 15:52:00
427,1665,2012-05-27 15:53:00
162,37,2012-05-27 15:56:00
482,2983,2012-05-27 15:57:00
265,1956,2012-05-27 15:58:00
764,843,2012-05-27 15:59:00
1030,4864,2012-05-27 15:59:00
284,4332,2012-05-27 16:01:00
222,605,2012-05-27 16:02:00
443,3629,2012-05-27 16:03:00
108,3856,2012-05-27 16:04:00
812,4820,2012-05-27 16:04:00
731,4356,2012-05-27 16:05:00
349,1993,2012-05-27 16:07:00
271,2588,2012-05-27 16:08:00
893,1466,2012-05-27 16:08:00
923,5107,2012-05-27 16:09:00
861,4914,2012-05-27 16:12:00
165,4095,2012-05-27 16:15:00
1075,4499,2012-05-27 16:16:00
176,1649,2012-05-27 16:16:00
294,4794,2012-05-27 16:17:00
653,328,2012-05-27 16:17:00
757,1544,2012-05-27 16:18:00
291,2391,2012-05-27 16:21:00
673,2612,2012-05-27 16:23:00
1060,4353,2012-05-27 16:23:00
711,2190,2012-05-27 16:24:00
653,2929,2012-05-27 16:25:00
885,3790,2012-05-27 16:27:00
653,4381,2012-05-27 16:29:00
503,1378,2012-05-27 16:30:00
326,2411,2012-05-27 16:31:00
386,2612,2012-05-27 16:31:00
699,1222,2012-05-27 16:32:00
699,4297,2012-05-27 16:32:00
668,3104,2012-05-27 16:33:00
72,1981,2012-05-27 16:36:00
1010,2024,2012-05-27 16:36:00
344,4530,2012-05-27 16:36:00
386,2332,2012-05-27 16:38:00
304,984,2012-05-27 16:38:00
1030,926,2012-05-27 16:40:00
33,2768,2012-05-27 16:40:00
387,4481,2012-05-27 16:40:00
351,4175,2012-05-27 16:40:00
538,2087,2012-05-27 16:42:00
704,1507,2012-05-27 16:48:00
662,1172,2012-05-27 16:50:00
998,1893,2012-05-27 16:51:00
512,4602,2012-05-27 16:53:00
1031,4343,2012-05-27 16:58:00
336,819,2012-05-27 17:01:00
695,2258,2012-05-27 17:01:00
986,3311,2012-05-27 17:03:00
696,1053,2012-05-27 17:03:00
696,3231,2012-05-27 17:04:00
534,4556,2012-05-27 17:08:00
304,1835,2012-05-27 17:09:00
192,3055,2012-05-27 17:09:00
823,1549,2012-05-27 17:11:00
915,3312,2012-05-27 17:11:00
706,4343,2012-05-27 17:12:00
393,1039,2012-05-27 17:12:00
211,1161,2012-05-27 17:17:00
711,3835,2012-05-27 17:21:00
538,1226,2012-05-27 17:21:00
539,2537,2012-05-27 17:22:00
848,4159,2012-05-27 17:22:00
781,4220,2012-05-27 17:24:00
571,1176,2012-05-27 17:25:00
127,2971,2012-05-27 17:27:00
463,936,2012-05-27 17:29:00
128,4077,2012-05-27 17:30:00
62,4794,2012-05-27 17:30:00
107,2349,2012-05-27 17:31:00
563,3948,2012-05-27 17:31:00
352,1700,2012-05-27 17:31:00
948,3540,2012-05-27 17:33:00
757,561,2012-05-27 17:35:00
192,2746,2012-05-27 17:36:00
155,2527,2012-05-27 17:39:00
531,3297,2012-05-27 17:39:00
690,5133,2012-05-27 17:40:00
326,3188,2012-05-27 17:41:00
326,3098,2012-05-27 17:41:00
42,1139,2012-05-27 17:44:00
192,5048,2012-05-27 17:45:00
139,3424,2012-05-27 17:46:00
998,3356,2012-05-27 17:47:00
139,3424,2012-05-27 17:48:00
91,1173,2012-05-27 17:50:00
531,1416,2012-05-27 17:50:00
176,810,2012-05-27 17:51:00
823,3008,2012-05-27 17:53:00
795,1374,2012-05-27 17:58:00
67,3742,2012-05-27 17:58:00
142,4804,2012-05-27 17:58:00
983,2906,2012-05-27 17:59:00
948,433,2012-05-27 18:00:00
91,1612,2012-05-27 18:02:00
967,888,2012-05-27 18:03:00
318,4206,2012-05-27 18:05:00
954,4402,2012-05-27 18:06:00
673,1755,2012-05-27 18:06:00
809,575,2012-05-27 18:07:00
433,2214,2012-05-27 18:09:00
216,2791,2012-05-27 18:11:00
336,4432,2012-05-27 18:13:00
760,3731,2012-05-27 18:13:00
645,2902,2012-05-27 18:15:00
258,2328,2012-05-27 18:19:00
258,2266,2012-05-27 18:19:00
258,2707,2012-05-27 18:19:00
771,2485,2012-05-27 18:19:00
623,3938,2012-05-27 18:19:00
258,3941,2012-05-27 18:20:00
249,4583,2012-05-27 18:21:00
249,3414,2012-05-27 18:21:00
673,4365,2012-05-27 18:22:00
797,688,2012-05-27 18:22:00
839,1330,2012-05-27 18:26:00
815,3737,2012-05-27 18:27:00
354,4531,2012-05-27 18:30:00
954,3476,2012-05-27 18:30:00
513,3223,2012-05-27 18:30:00
176,4611,2012-05-27 18:32:00
81,539,2012-05-27 18:33:00
897,4555,2012-05-27 18:33:00
337,818,2012-05-27 18:34:00
858,1280,2012-05-27 18:37:00
1031,1196,2012-05-27 18:39:00
42,1154,2012-05-27 18:40:00
1030,1477,2012-05-27 18:40:00
534,3390,2012-05-27 18:41:00
666,4986,2012-05-27 18:42:00
227,1406,2012-05-27 18:42:00
386,3363,2012-05-27 18:42:00
386,3482,2012-05-27 18:45:00
752,3482,2012-05-27 18:47:00
645,92,2012-05-27 18:48:00
1030,341,2012-05-27 18:48:00
197,2746,2012-05-27 18:48:00
144,2298,2012-05-27 18:51:00
503,1378,2012-05-27 18:52:00
258,5012,2012-05-27 18:54:00
258,222,2012-05-27 18:54:00
798,3300,2012-05-27 18:55:00
955,886,2012-05-27 18:55:00
258,3160,2012-05-27 18:55:00
258,3767,2012-05-27 18:55:00
62,1916,2012-05-27 18:57:00
854,1247,2012-05-27 18:57:00
594,2549,2012-05-27 18:58:00
213,3299,2012-05-27 18:58:00
711,5081,2012-05-27 18:59:00
538,2332,2012-05-27 18:59:00
538,2612,2012-05-27 19:01:00
157,36,2012-05-27 19:01:00
157,2165,2012-05-27 19:01:00
157,4911,2012-05-27 19:02:00
157,3109,2012-05-27 19:02:00
904,3519,2012-05-27 19:02:00
908,4730,2012-05-27 19:07:00
954,5079,2012-05-27 19:10:00
756,1449,2012-05-27 19:10:00
517,2583,2012-05-27 19:10:00
756,2472,2012-05-27 19:11:00
690,3115,2012-05-27 19:12:00
756,3873,2012-05-27 19:12:00
386,643,2012-05-27 19:14:00
250,2394,2012-05-27 19:16:00
386,3868,2012-05-27 19:16:00
690,3400,2012-05-27 19:17:00
823,1989,2012-05-27 19:17:00
986,205,2012-05-27 19:18:00
823,4436,2012-05-27 19:18:00
365,309,2012-05-27 19:20:00
757,1338,2012-05-27 19:21:00
109,3184,2012-05-27 19:22:00
827,4279,2012-05-27 19:27:00
433,3236,2012-05-27 19:28:00
196,3301,2012-05-27 19:30:00
176,2401,2012-05-27 19:31:00
986,4483,2012-05-27 19:33:00
571,2852,2012-05-27 19:34:00
867,1834,2012-05-27 19:35:00
685,3643,2012-05-27 19:35:00
666,447,2012-05-27 19:35:00
461,4557,2012-05-27 19:39:00
918,4045,2012-05-27 19:41:00
300,416,2012-05-27 19:42:00
830,5100,2012-05-27 19:42:00
954,27,2012-05-27 19:44:00
219,2626,2012-05-27 19:46:00
830,3875,2012-05-27 19:46:00
76,4244,2012-05-27 19:46:00
461,4538,2012-05-27 19:46:00
720,261,2012-05-27 19:47:00
350,1847,2012-05-27 19:49:00
830,816,2012-05-27 19:49:00
830,888,2012-05-27 19:52:00
673,2959,2012-05-27 19:52:00
216,4179,2012-05-27 19:53:00
373,2895,2012-05-27 19:54:00
386,4365,2012-05-27 19:55:00
237,1538,2012-05-27 19:56:00
425,4356,2012-05-27 19:56:00
788,4544,2012-05-27 19:58:00
788,4245,2012-05-27 19:58:00
945,1295,2012-05-27 19:58:00
788,2035,2012-05-27 19:59:00
386,1504,2012-05-27 19:59:00
788,1514,2012-05-27 20:00:00
788,2438,2012-05-27 20:00:00
788,4742,2012-05-27 20:01:00
67,1864,2012-05-27 20:02:00
401,1608,2012-05-27 20:02:00
830,128,2012-05-27 20:03:00
691,3266,2012-05-27 20:04:00
172,731,2012-05-27 20:04:00
746,1163,2012-05-27 20:05:00
746,76,2012-05-27 20:07:00
520,5059,2012-05-27 20:07:00
520,2375,2012-05-27 20:07:00
286,3236,2012-05-27 20:09:00
224,86,2012-05-27 20:09:00
386,3643,2012-05-27 20:10:00
1006,4499,2012-05-27 20:11:00
1044,286,2012-05-27 20:13:00
486,1864,2012-05-27 20:13:00
486,3575,2012-05-27 20:14:00
667,4725,2012-05-27 20:14:00
907,5002,2012-05-27 20:14:00
986,179,2012-05-27 20:15:00
402,3091,2012-05-27 20:15:00
463,1507,2012-05-27 20:15:00
62,2410,2012-05-27 20:19:00
552,3152,2012-05-27 20:21:00
699,3137,2012-05-27 20:22:00
883,305,2012-05-27 20:22:00
287,2381,2012-05-27 20:25:00
76,3563,2012-05-27 20:25:00
249,278,2012-05-27 20:29:00
870,4711,2012-05-27 20:29:00
689,72,2012-05-27 20:30:00
88,3170,2012-05-27 20:32:00
525,4882,2012-05-27 20:33:00
512,1809,2012-05-27 20:39:00
808,3759,2012-05-27 20:42:00
554,4253,2012-05-27 20:45:00
196,1765,2012-05-27 20:45:00
1005,3142,2012-05-27 20:46:00
746,714,2012-05-27 20:47:00
449,1248,2012-05-27 20:49:00
155,1577,2012-05-27 20:50:00
141,1399,2012-05-27 20:50:00
975,1829,2012-05-27 20:56:00
594,720,2012-05-27 20:59:00
1006,3187,2012-05-27 21:00:00
1002,4726,2012-05-27 21:00:00
743,2964,2012-05-27 21:00:00
407,1322,2012-05-27 21:00:00
451,350,2012-05-27 21:01:00
487,4007,2012-05-27 21:06:00
1002,4365,2012-05-27 21:09:00
746,2790,2012-05-27 21:11:00
918,4320,2012-05-27 21:12:00
1061,1327,2012-05-27 21:13:00
830,2042,2012-05-27 21:16:00
395,334,2012-05-27 21:16:00
190,3807,2012-05-27 21:17:00
887,807,2012-05-27 21:19:00
830,4352,2012-05-27 21:19:00
842,4364,2012-05-27 21:20:00
842,3065,2012-05-27 21:21:00
842,4364,2012-05-27 21:21:00
157,2150,2012-05-27 21:21:00
157,1529,2012-05-27 21:21:00
157,4314,2012-05-27 21:22:00
157,68,2012-05-27 21:22:00
175,994,2012-05-27 21:22:00
211,1917,2012-05-27 21:23:00
344,5102,2012-05-27 21:25:00
952,1108,2012-05-27 21:25:00
978,1141,2012-05-27 21:27:00
293,1978,2012-05-27 21:28:00
706,2533,2012-05-27 21:29:00
897,4517,2012-05-27 21:29:00
499,2667,2012-05-27 21:30:00
314,188,2012-05-27 21:31:00
1051,4587,2012-05-27 21:32:00
308,1260,2012-05-27 21:32:00
870,1837,2012-05-27 21:32:00
842,831,2012-05-27 21:33:00
48,4880,2012-05-27 21:34:00
690,1557,2012-05-27 21:36:00
524,1304,2012-05-27 21:38:00
407,3625,2012-05-27 21:39:00
830,1161,2012-05-27 21:39:00
155,1141,2012-05-27 21:41:00
170,631,2012-05-27 21:41:00
843,574,2012-05-27 21:42:00
155,2754,2012-05-27 21:43:00
842,4827,2012-05-27 21:43:00
4,4432,2012-05-27 21:43:00
842,3290,2012-05-27 21:43:00
842,2282,2012-05-27 21:43:00
155,1141,2012-05-27 21:43:00
213,4571,2012-05-27 21:45:00
155,1109,2012-05-27 21:46:00
213,4890,2012-05-27 21:46:00
475,4088,2012-05-27 21:46:00
741,370,2012-05-27 21:48:00
843,4607,2012-05-27 21:49:00
155,1430,2012-05-27 21:50:00
152,1022,2012-05-27 21:51:00
1036,274,2012-05-27 21:52:00
792,3761,2012-05-27 21:52:00
965,2650,2012-05-27 21:53:00
455,4261,2012-05-27 21:53:00
624,4984,2012-05-27 21:54:00
54,2660,2012-05-27 21:58:00
882,1960,2012-05-27 22:04:00
731,888,2012-05-27 22:05:00
882,2993,2012-05-27 22:06:00
731,3807,2012-05-27 22:06:00
1021,4427,2012-05-27 22:07:00
720,819,2012-05-27 22:09:00
723,2790,2012-05-27 22:09:00
765,549,2012-05-27 22:10:00
216,3249,2012-05-27 22:11:00
797,2995,2012-05-27 22:11:00
704,4261,2012-05-27 22:11:00
914,2439,2012-05-27 22:12:00
918,3389,2012-05-27 22:12:00
3,1968,2012-05-27 22:15:00
3,5080,2012-05-27 22:15:00
72,3760,2012-05-27 22:19:00
234,786,2012-05-27 22:20:00
294,3259,2012-05-27 22:22:00
716,500,2012-05-27 22:22:00
546,2032,2012-05-27 22:24:00
546,2892,2012-05-27 22:24:00
600,561,2012-05-27 22:24:00
546,1518,2012-05-27 22:24:00
716,3923,2012-05-27 22:27:00
716,4510,2012-05-27 22:27:00
716,306,2012-05-27 22:27:00
475,1996,2012-05-27 22:28:00
475,2841,2012-05-27 22:29:00
196,2131,2012-05-27 22:30:00
798,3794,2012-05-27 22:30:00
949,4284,2012-05-27 22:31:00
840,4001,2012-05-27 22:31:00
1033,545,2012-05-27 22:31:00
927,606,2012-05-27 22:37:00
205,4365,2012-05-27 22:38:00
830,4800,2012-05-27 22:40:00
1066,4459,2012-05-27 22:41:00
51,1554,2012-05-27 22:41:00
487,2898,2012-05-27 22:44:00
938,3019,2012-05-27 22:45:00
955,2432,2012-05-27 22:45:00
918,888,2012-05-27 22:46:00
442,202,2012-05-27 22:46:00
938,4987,2012-05-27 22:46:00
959,1711,2012-05-27 22:46:00
666,1627,2012-05-27 22:46:00
385,3606,2012-05-27 22:48:00
445,3482,2012-05-27 22:49:00
421,2047,2012-05-27 22:49:00
352,2797,2012-05-27 22:51:00
805,1969,2012-05-27 22:51:00
504,2853,2012-05-27 22:52:00
504,2322,2012-05-27 22:52:00
700,4530,2012-05-27 22:55:00
224,2971,2012-05-27 23:00:00
771,1419,2012-05-27 23:03:00
771,4343,2012-05-27 23:03:00
174,5106,2012-05-27 23:04:00
770,3715,2012-05-27 23:04:00
176,2555,2012-05-27 23:05:00
487,1788,2012-05-27 23:07:00
504,241,2012-05-27 23:08:00
419,2567,2012-05-27 23:09:00
963,2697,2012-05-27 23:10:00
108,4569,2012-05-27 23:11:00
407,2997,2012-05-27 23:14:00
412,2214,2012-05-27 23:16:00
273,1784,2012-05-27 23:16:00
247,269,2012-05-27 23:16:00
7,1412,2012-05-27 23:16:00
247,3141,2012-05-27 23:18:00
1045,3759,2012-05-27 23:18:00
611,1887,2012-05-27 23:19:00
111,2997,2012-05-27 23:21:00
424,4712,2012-05-27 23:22:00
162,37,2012-05-27 23:25:00
908,888,2012-05-27 23:27:00
592,1669,2012-05-27 23:29:00
436,3654,2012-05-27 23:29:00
232,2161,2012-05-27 23:30:00
997,716,2012-05-27 23:30:00
746,251,2012-05-27 23:38:00
370,1966,2012-05-27 23:40:00
41,5048,2012-05-27 23:41:00
757,357,2012-05-27 23:42:00
37,2552,2012-05-27 23:43:00
258,888,2012-05-27 23:43:00
967,3952,2012-05-27 23:44:00
860,4944,2012-05-27 23:45:00
967,230,2012-05-27 23:45:00
967,4847,2012-05-27 23:45:00
819,2204,2012-05-27 23:46:00
190,3506,2012-05-27 23:49:00
552,4311,2012-05-27 23:50:00
226,2236,2012-05-27 23:50:00
771,4890,2012-05-27 23:51:00
771,2381,2012-05-27 23:52:00
771,1805,2012-05-27 23:52:00
771,1477,2012-05-27 23:52:00
458,3859,2012-05-27 23:52:00
267,4343,2012-05-27 23:53:00
949,3737,2012-05-27 23:54:00
661,4198,2012-05-27 23:54:00
267,4413,2012-05-27 23:55:00
487,2368,2012-05-27 23:57:00
139,2696,2012-05-28 00:00:00
139,1086,2012-05-28 00:01:00
234,888,2012-05-28 00:11:00
234,888,2012-05-28 00:13:00
788,4511,2012-05-28 00:14:00
788,4111,2012-05-28 00:15:00
36,337,2012-05-28 00:21:00
1002,3019,2012-05-28 00:25:00
798,1544,2012-05-28 00:26:00
261,3979,2012-05-28 00:29:00
436,759,2012-05-28 00:29:00
823,471,2012-05-28 00:30:00
830,3468,2012-05-28 00:31:00
700,1635,2012-05-28 00:32:00
487,4839,2012-05-28 00:36:00
830,3357,2012-05-28 00:37:00
906,1182,2012-05-28 00:39:00
427,606,2012-05-28 00:39:00
1002,164,2012-05-28 00:39:00
637,1104,2012-05-28 00:41:00
427,4352,2012-05-28 00:44:00
1006,888,2012-05-28 00:45:00
843,5028,2012-05-28 00:46:00
351,4175,2012-05-28 00:47:00
353,1575,2012-05-28 00:47:00
416,1568,2012-05-28 00:50:00
427,1161,2012-05-28 00:51:00
1033,86,2012-05-28 00:52:00
1059,4737,2012-05-28 00:52:00
705,1041,2012-05-28 00:52:00
427,1072,2012-05-28 00:54:00
258,3160,2012-05-28 00:55:00
619,3160,2012-05-28 00:55:00
258,222,2012-05-28 00:55:00
747,888,2012-05-28 00:56:00
619,2539,2012-05-28 00:57:00
427,2041,2012-05-28 00:58:00
353,1497,2012-05-28 00:58:00
757,4737,2012-05-28 00:59:00
897,3020,2012-05-28 00:59:00
1015,1952,2012-05-28 00:59:00
352,4558,2012-05-28 01:01:00
538,3606,2012-05-28 01:02:00
744,1389,2012-05-28 01:03:00
91,2764,2012-05-28 01:09:00
985,2427,2012-05-28 01:11:00
258,1713,2012-05-28 01:16:00
851,1784,2012-05-28 01:18:00
1051,3187,2012-05-28 01:29:00
179,574,2012-05-28 01:30:00
902,5102,2012-05-28 01:31:00
355,886,2012-05-28 01:33:00
1051,2168,2012-05-28 01:36:00
295,4737,2012-05-28 01:36:00
463,4725,2012-05-28 01:39:00
593,872,2012-05-28 01:41:00
90,2888,2012-05-28 01:43:00
560,2780,2012-05-28 01:43:00
216,4179,2012-05-28 01:51:00
157,4935,2012-05-28 01:53:00
157,2681,2012-05-28 01:53:00
157,4306,2012-05-28 01:54:00
157,2247,2012-05-28 01:54:00
788,3287,2012-05-28 01:55:00
788,3743,2012-05-28 01:56:00
157,4306,2012-05-28 01:56:00
651,476,2012-05-28 01:57:00
91,253,2012-05-28 01:57:00
502,2647,2012-05-28 02:01:00
946,4873,2012-05-28 02:01:00
205,2871,2012-05-28 02:01:00
13,1499,2012-05-28 02:04:00
1051,5099,2012-05-28 02:06:00
349,1576,2012-05-28 02:14:00
989,1057,2012-05-28 02:16:00
36,2395,2012-05-28 02:18:00
407,690,2012-05-28 02:25:00
196,1137,2012-05-28 02:30:00
502,2647,2012-05-28 02:31:00
714,176,2012-05-28 02:34:00
349,352,2012-05-28 02:37:00
861,4462,2012-05-28 02:46:00
224,716,2012-05-28 02:47:00
904,4534,2012-05-28 02:47:00
362,580,2012-05-28 02:50:00
127,716,2012-05-28 02:54:00
269,3388,2012-05-28 03:20:00
226,4879,2012-05-28 03:21:00
461,2054,2012-05-28 03:28:00
461,4557,2012-05-28 03:28:00
461,4919,2012-05-28 03:29:00
461,5082,2012-05-28 03:31:00
830,4377,2012-05-28 03:32:00
794,2517,2012-05-28 03:33:00
395,1822,2012-05-28 03:38:00
816,821,2012-05-28 03:38:00
36,3506,2012-05-28 03:39:00
1059,2871,2012-05-28 03:45:00
677,2411,2012-05-28 04:04:00
1015,4558,2012-05-28 04:08:00
267,4023,2012-05-28 04:24:00
427,3208,2012-05-28 04:25:00
11,1555,2012-05-28 04:26:00
710,245,2012-05-28 04:27:00
866,1698,2012-05-28 04:43:00
427,4365,2012-05-28 04:44:00
427,1072,2012-05-28 04:46:00
1051,2929,2012-05-28 04:48:00
1051,3710,2012-05-28 04:48:00
425,5071,2012-05-28 04:59:00
427,1161,2012-05-28 04:59:00
816,355,2012-05-28 05:02:00
787,1671,2012-05-28 05:11:00
894,1047,2012-05-28 05:18:00
710,3523,2012-05-28 05:19:00
502,3028,2012-05-28 05:27:00
472,2532,2012-05-28 05:28:00
536,751,2012-05-28 05:41:00
536,3070,2012-05-28 05:41:00
746,4343,2012-05-28 05:47:00
687,2030,2012-05-28 05:54:00
582,654,2012-05-28 05:56:00
965,2725,2012-05-28 05:58:00
645,4874,2012-05-28 06:16:00
760,3731,2012-05-28 06:16:00
1080,649,2012-05-28 06:18:00
475,2841,2012-05-28 06:23:00
475,582,2012-05-28 06:23:00
830,4726,2012-05-28 06:25:00
746,76,2012-05-28 06:28:00
830,3991,2012-05-28 06:29:00
176,3485,2012-05-28 06:31:00
948,4665,2012-05-28 06:33:00
216,606,2012-05-28 06:37:00
475,4083,2012-05-28 06:45:00
475,4989,2012-05-28 06:45:00
830,128,2012-05-28 06:54:00
647,3648,2012-05-28 06:56:00
55,338,2012-05-28 06:58:00
696,2389,2012-05-28 06:59:00
696,4609,2012-05-28 06:59:00
55,3971,2012-05-28 06:59:00
176,231,2012-05-28 07:04:00
696,1053,2012-05-28 07:08:00
915,2689,2012-05-28 07:09:00
382,134,2012-05-28 07:13:00
262,3536,2012-05-28 07:20:00
131,557,2012-05-28 07:21:00
687,3603,2012-05-28 07:24:00
151,1403,2012-05-28 07:25:00
754,1226,2012-05-28 07:25:00
918,3148,2012-05-28 07:28:00
744,1701,2012-05-28 07:29:00
744,2706,2012-05-28 07:29:00
176,846,2012-05-28 07:35:00
850,2571,2012-05-28 07:37:00
475,4088,2012-05-28 07:44:00
662,2796,2012-05-28 07:45:00
55,1353,2012-05-28 07:47:00
475,2176,2012-05-28 07:52:00
979,3752,2012-05-28 08:05:00
176,4931,2012-05-28 08:10:00
91,1906,2012-05-28 08:10:00
249,3894,2012-05-28 08:12:00
249,278,2012-05-28 08:12:00
249,2201,2012-05-28 08:12:00
769,3544,2012-05-28 08:16:00
249,3828,2012-05-28 08:17:00
249,4444,2012-05-28 08:17:00
769,1235,2012-05-28 08:17:00
234,4256,2012-05-28 08:19:00
805,1969,2012-05-28 08:20:00
225,3946,2012-05-28 08:20:00
142,1719,2012-05-28 08:26:00
1010,703,2012-05-28 08:27:00
259,919,2012-05-28 08:28:00
431,2459,2012-05-28 08:32:00
955,1838,2012-05-28 08:36:00
232,670,2012-05-28 08:37:00
519,4653,2012-05-28 08:39:00
211,4794,2012-05-28 08:39:00
523,3520,2012-05-28 08:42:00
1064,706,2012-05-28 08:42:00
146,3142,2012-05-28 08:44:00
249,4058,2012-05-28 08:47:00
249,1817,2012-05-28 08:48:00
249,89,2012-05-28 08:48:00
249,1445,2012-05-28 08:48:00
794,1308,2012-05-28 08:52:00
75,3575,2012-05-28 08:53:00
663,5068,2012-05-28 08:53:00
661,4993,2012-05-28 08:58:00
579,3547,2012-05-28 08:58:00
354,3235,2012-05-28 09:00:00
661,888,2012-05-28 09:02:00
249,4690,2012-05-28 09:03:00
249,2116,2012-05-28 09:03:00
174,5042,2012-05-28 09:11:00
75,2061,2012-05-28 09:14:00
176,1500,2012-05-28 09:18:00
109,3904,2012-05-28 09:19:00
542,3949,2012-05-28 09:19:00
706,670,2012-05-28 09:27:00
729,1099,2012-05-28 09:27:00
139,4212,2012-05-28 09:27:00
927,4398,2012-05-28 09:28:00
196,1137,2012-05-28 09:30:00
627,974,2012-05-28 09:32:00
290,1548,2012-05-28 09:32:00
427,817,2012-05-28 09:37:00
370,2352,2012-05-28 09:39:00
596,2228,2012-05-28 09:45:00
145,1392,2012-05-28 09:46:00
296,1636,2012-05-28 09:46:00
296,2843,2012-05-28 09:50:00
884,3011,2012-05-28 09:51:00
296,3268,2012-05-28 09:51:00
693,3075,2012-05-28 09:52:00
787,888,2012-05-28 09:52:00
296,3268,2012-05-28 09:53:00
296,777,2012-05-28 09:53:00
296,5124,2012-05-28 09:54:00
4,1904,2012-05-28 09:55:00
296,196,2012-05-28 09:56:00
492,3083,2012-05-28 09:57:00
120,2285,2012-05-28 09:57:00
487,1190,2012-05-28 09:58:00
517,3249,2012-05-28 09:59:00
897,4555,2012-05-28 10:00:00
1028,1936,2012-05-28 10:00:00
542,4787,2012-05-28 10:01:00
893,1771,2012-05-28 10:02:00
503,5113,2012-05-28 10:05:00
262,3127,2012-05-28 10:05:00
51,1890,2012-05-28 10:09:00
282,127,2012-05-28 10:12:00
670,4112,2012-05-28 10:14:00
174,2408,2012-05-28 10:14:00
382,3955,2012-05-28 10:14:00
1010,703,2012-05-28 10:18:00
249,3374,2012-05-28 10:18:00
955,1366,2012-05-28 10:18:00
209,636,2012-05-28 10:19:00
893,4952,2012-05-28 10:21:00
174,725,2012-05-28 10:21:00
1036,274,2012-05-28 10:22:00
159,3685,2012-05-28 10:23:00
500,475,2012-05-28 10:23:00
425,4563,2012-05-28 10:24:00
762,2630,2012-05-28 10:24:00
1031,845,2012-05-28 10:24:00
934,477,2012-05-28 10:25:00
856,1902,2012-05-28 10:25:00
246,3054,2012-05-28 10:28:00
673,612,2012-05-28 10:31:00
637,4988,2012-05-28 10:31:00
838,888,2012-05-28 10:32:00
298,1848,2012-05-28 10:35:00
230,689,2012-05-28 10:35:00
805,540,2012-05-28 10:37:00
382,3157,2012-05-28 10:38:00
421,4377,2012-05-28 10:38:00
525,1477,2012-05-28 10:39:00
534,4556,2012-05-28 10:39:00
249,604,2012-05-28 10:40:00
249,4628,2012-05-28 10:40:00
410,4920,2012-05-28 10:43:00
410,5121,2012-05-28 10:43:00
410,4525,2012-05-28 10:44:00
798,4433,2012-05-28 10:44:00
524,250,2012-05-28 10:44:00
410,4482,2012-05-28 10:45:00
983,2906,2012-05-28 10:48:00
952,294,2012-05-28 10:51:00
854,4640,2012-05-28 10:52:00
370,4886,2012-05-28 10:52:00
249,4866,2012-05-28 10:53:00
26,1925,2012-05-28 10:53:00
844,4499,2012-05-28 10:54:00
249,3983,2012-05-28 10:54:00
1042,5066,2012-05-28 10:55:00
442,888,2012-05-28 10:56:00
159,892,2012-05-28 11:00:00
666,888,2012-05-28 11:02:00
163,1199,2012-05-28 11:02:00
281,410,2012-05-28 11:03:00
645,4585,2012-05-28 11:04:00
4,2836,2012-05-28 11:04:00
781,2118,2012-05-28 11:05:00
282,2031,2012-05-28 11:06:00
176,2753,2012-05-28 11:10:00
250,2394,2012-05-28 11:12:00
487,2613,2012-05-28 11:13:00
673,2567,2012-05-28 11:13:00
377,4767,2012-05-28 11:16:00
274,888,2012-05-28 11:23:00
180,2867,2012-05-28 11:24:00
454,3496,2012-05-28 11:28:00
255,888,2012-05-28 11:28:00
454,62,2012-05-28 11:28:00
454,2369,2012-05-28 11:28:00
258,2707,2012-05-28 11:28:00
454,542,2012-05-28 11:28:00
871,2773,2012-05-28 11:28:00
196,4665,2012-05-28 11:30:00
258,2266,2012-05-28 11:30:00
513,4890,2012-05-28 11:30:00
438,1161,2012-05-28 11:31:00
682,3460,2012-05-28 11:32:00
473,173,2012-05-28 11:33:00
883,4983,2012-05-28 11:36:00
833,3623,2012-05-28 11:38:00
539,2537,2012-05-28 11:38:00
436,3654,2012-05-28 11:39:00
52,3429,2012-05-28 11:39:00
88,2693,2012-05-28 11:40:00
897,3804,2012-05-28 11:40:00
51,564,2012-05-28 11:41:00
721,2613,2012-05-28 11:43:00
867,4794,2012-05-28 11:43:00
1053,3042,2012-05-28 11:45:00
184,1874,2012-05-28 11:48:00
714,4794,2012-05-28 11:48:00
893,1460,2012-05-28 11:55:00
162,179,2012-05-28 11:57:00
1066,1385,2012-05-28 11:58:00
25,2514,2012-05-28 11:59:00
977,790,2012-05-28 11:59:00
837,3454,2012-05-28 11:59:00
32,3454,2012-05-28 12:00:00
909,888,2012-05-28 12:01:00
886,888,2012-05-28 12:04:00
998,4061,2012-05-28 12:06:00
673,3150,2012-05-28 12:06:00
713,3799,2012-05-28 12:06:00
998,4727,2012-05-28 12:06:00
33,3961,2012-05-28 12:06:00
705,888,2012-05-28 12:07:00
137,2436,2012-05-28 12:08:00
258,2328,2012-05-28 12:08:00
925,2721,2012-05-28 12:08:00
258,3941,2012-05-28 12:09:00
387,4481,2012-05-28 12:13:00
162,4822,2012-05-28 12:14:00
923,1242,2012-05-28 12:18:00
79,4332,2012-05-28 12:18:00
